timestamp,temperature,humidity
2025-09-09 07:08:44,24.3,66.8
2025-09-09 07:08:47,24.2,66.8
2025-09-09 07:08:49,24.3,66.8
2025-09-09 07:08:51,24.3,66.9
2025-09-09 07:08:53,24.4,66.6
2025-09-09 07:08:56,24.3,66.7
2025-09-09 07:08:58,24.2,67.3
2025-09-09 07:09:00,24.4,66.8
2025-09-09 07:09:02,24.3,66.8
2025-09-09 07:09:05,24.3,66.4
2025-09-09 07:09:07,24.3,66.5
2025-09-09 07:09:09,24.3,66.9
2025-09-09 07:09:11,24.4,66.5
2025-09-09 07:09:14,24.2,66.3
2025-09-09 07:09:16,24.3,66.4
2025-09-09 07:09:18,24.3,65.5
2025-09-09 07:09:20,24.3,65.9
2025-09-09 07:09:23,24.3,66.8
2025-09-09 07:09:25,24.3,66.7
2025-09-09 07:09:27,24.3,66.7
2025-09-09 07:09:29,24.3,66.8
2025-09-09 07:09:32,24.3,66.6
2025-09-09 07:09:34,24.4,67.0
2025-09-09 07:09:36,24.4,67.3
2025-09-09 07:09:38,24.2,66.6
2025-09-09 07:09:41,24.3,66.5
2025-09-09 07:09:43,24.3,66.8
2025-09-09 07:09:45,24.3,66.0
2025-09-09 07:09:47,24.3,66.4
2025-09-09 07:09:50,24.3,66.5
2025-09-09 07:09:52,24.3,66.9
2025-09-09 07:09:54,24.3,66.9
2025-09-09 07:09:56,24.2,66.8
2025-09-09 07:09:59,24.3,66.9
2025-09-09 07:10:01,24.3,66.7
2025-09-09 07:10:03,24.3,66.1
2025-09-09 07:10:05,24.3,67.5
2025-09-09 07:10:08,24.4,66.8
2025-09-09 07:10:10,24.4,66.6
2025-09-09 07:10:12,24.3,66.7
2025-09-09 07:10:14,24.3,66.8
2025-09-09 07:10:17,24.3,67.2
2025-09-09 07:10:19,24.3,67.0
2025-09-09 07:10:21,24.3,66.4
2025-09-09 07:10:24,24.2,66.6
2025-09-09 07:10:26,24.3,67.5
2025-09-09 07:10:28,24.3,66.4
2025-09-09 07:10:30,24.4,67.1
2025-09-09 07:10:33,24.3,66.9
2025-09-09 07:10:35,24.3,67.0
2025-09-09 07:10:37,24.3,66.5
2025-09-09 07:10:39,24.3,66.6
2025-09-09 07:10:42,24.3,66.8
2025-09-09 07:10:44,24.3,66.4
2025-09-09 07:10:46,24.3,66.8
2025-09-09 07:10:48,24.3,66.4
2025-09-09 07:10:51,24.3,66.3
2025-09-09 07:10:53,24.3,66.7
2025-09-09 07:10:55,24.2,66.8
2025-09-09 07:10:57,24.4,66.6
2025-09-09 07:11:00,24.2,66.3
2025-09-09 07:11:02,24.2,67.4
2025-09-09 07:11:04,24.3,66.9
2025-09-09 07:11:06,24.3,66.4
2025-09-09 07:11:09,24.3,66.2
2025-09-09 07:11:11,24.3,66.5
2025-09-09 07:11:15,24.3,66.8
2025-09-09 07:11:18,24.3,66.6
2025-09-09 07:11:20,24.2,66.8
2025-09-09 07:11:22,24.2,66.5
2025-09-09 07:11:24,24.3,66.6
2025-09-09 07:11:27,24.2,66.0
2025-09-09 07:11:29,24.2,66.6
2025-09-09 07:11:31,24.3,67.0
2025-09-09 07:11:33,24.2,66.4
2025-09-09 07:11:36,24.3,66.2
2025-09-09 07:11:38,24.3,66.8
2025-09-09 07:11:40,24.4,66.8
2025-09-09 07:11:42,24.2,66.6
2025-09-09 07:11:45,24.3,66.6
2025-09-09 07:11:47,24.3,66.7
2025-09-09 07:11:49,24.4,67.2
2025-09-09 07:11:51,24.3,66.9
2025-09-09 07:11:54,24.3,66.8
2025-09-09 07:11:56,24.3,67.2
2025-09-09 07:11:58,24.3,66.6
2025-09-09 07:12:00,24.3,66.2
2025-09-09 07:12:03,24.3,66.9
2025-09-09 07:12:05,24.3,67.1
2025-09-09 07:12:07,24.3,67.0
2025-09-09 07:12:09,24.3,66.9
2025-09-09 07:12:12,24.3,66.8
2025-09-09 07:12:14,24.2,66.2
2025-09-09 07:12:16,24.3,66.8
2025-09-09 07:12:18,24.4,66.3
2025-09-09 07:12:21,24.3,67.0
2025-09-09 07:12:23,24.3,66.9
2025-09-09 07:12:25,24.4,67.1
2025-09-09 07:12:27,24.4,66.7
2025-09-09 07:12:30,24.4,66.6
2025-09-09 07:12:32,24.3,66.9
2025-09-09 07:12:34,24.3,66.4
2025-09-09 07:12:36,24.3,66.5
2025-09-09 07:12:39,24.3,66.6
2025-09-09 07:12:41,24.3,66.6
2025-09-09 07:12:43,24.3,66.5
2025-09-09 07:12:45,24.3,66.6
2025-09-09 07:12:48,24.3,66.7
2025-09-09 07:12:50,24.4,66.7
2025-09-09 07:12:52,24.3,66.6
2025-09-09 07:12:54,24.3,67.2
2025-09-09 07:12:57,24.3,66.2
2025-09-09 07:12:59,24.3,67.2
2025-09-09 07:13:01,24.3,66.9
2025-09-09 07:13:03,24.4,67.3
2025-09-09 07:13:06,24.3,66.8
2025-09-09 07:13:08,24.2,66.9
2025-09-09 07:13:10,24.3,66.9
2025-09-09 07:13:12,24.3,67.0
2025-09-09 07:13:15,24.4,67.1
2025-09-09 07:13:17,24.2,66.8
2025-09-09 07:13:19,24.3,66.9
2025-09-09 07:13:21,24.3,65.8
2025-09-09 07:13:24,24.3,66.8
2025-09-09 07:13:26,24.3,67.0
2025-09-09 07:13:28,24.3,66.8
2025-09-09 07:13:30,24.3,66.7
2025-09-09 07:13:33,24.3,66.4
2025-09-09 07:13:35,24.4,66.7
2025-09-09 07:13:37,24.3,66.4
2025-09-09 07:13:39,24.4,66.4
2025-09-09 07:13:42,24.3,67.3
2025-09-09 07:13:44,24.3,66.4
2025-09-09 07:13:46,24.3,66.8
2025-09-09 07:13:48,24.3,66.5
2025-09-09 07:13:51,24.4,66.6
2025-09-09 07:13:53,24.3,66.4
2025-09-09 07:13:55,24.3,66.7
2025-09-09 07:13:57,24.3,66.6
2025-09-09 07:14:00,24.3,66.8
2025-09-09 07:14:02,24.3,67.5
2025-09-09 07:14:04,24.3,66.5
2025-09-09 07:14:06,24.4,66.2
2025-09-09 07:14:09,24.4,67.0
2025-09-09 07:14:11,24.3,66.8
2025-09-09 07:14:13,24.3,66.9
2025-09-09 07:14:15,24.3,66.7
2025-09-09 07:14:18,24.3,66.2
2025-09-09 07:14:20,24.3,66.8
2025-09-09 07:14:22,24.3,66.5
2025-09-09 07:14:24,24.3,66.7
2025-09-09 07:14:27,24.3,66.5
2025-09-09 07:14:29,24.3,66.8
2025-09-09 07:14:31,24.3,65.8
2025-09-09 07:14:33,24.3,66.6
2025-09-09 07:14:36,24.3,66.1
2025-09-09 07:14:38,24.3,66.4
2025-09-09 07:14:40,24.3,66.6
2025-09-09 07:14:42,24.4,66.6
2025-09-09 07:14:45,24.3,66.5
2025-09-09 07:14:47,24.3,66.4
2025-09-09 07:14:49,24.3,66.3
2025-09-09 07:14:51,24.3,66.9
2025-09-09 07:14:54,24.3,66.7
2025-09-09 07:14:56,24.3,66.1
2025-09-09 07:14:58,24.2,67.1
2025-09-09 07:15:01,24.3,66.2
2025-09-09 07:15:03,24.3,67.0
2025-09-09 07:15:05,24.3,66.8
2025-09-09 07:15:07,24.3,66.6
2025-09-09 07:15:10,24.4,66.8
2025-09-09 07:15:12,24.3,66.6
2025-09-09 07:15:14,24.3,66.8
2025-09-09 07:15:16,24.3,66.5
2025-09-09 07:15:19,24.3,66.7
2025-09-09 07:15:21,24.3,66.9
2025-09-09 07:15:23,24.3,66.8
2025-09-09 07:15:25,24.3,66.9
2025-09-09 07:15:28,24.3,66.6
2025-09-09 07:15:30,24.3,66.5
2025-09-09 07:15:32,24.4,66.4
2025-09-09 07:15:34,24.3,66.6
2025-09-09 07:15:37,24.3,66.4
2025-09-09 07:15:39,24.3,66.7
2025-09-09 07:15:41,24.4,66.8
2025-09-09 07:15:43,24.3,66.8
2025-09-09 07:15:46,24.3,66.5
2025-09-09 07:15:48,24.3,66.6
2025-09-09 07:15:50,24.3,67.3
2025-09-09 07:15:52,24.3,66.9
2025-09-09 07:15:55,24.3,66.4
2025-09-09 07:15:57,24.3,66.6
2025-09-09 07:15:59,24.3,66.8
2025-09-09 07:16:01,24.3,66.6
2025-09-09 07:16:04,24.3,66.5
2025-09-09 07:16:06,24.3,66.5
2025-09-09 07:16:08,24.3,66.7
2025-09-09 07:16:10,24.2,66.5
2025-09-09 07:16:13,24.3,66.7
2025-09-09 07:16:15,24.3,66.7
2025-09-09 07:16:17,24.3,67.8
2025-09-09 07:16:19,24.3,66.7
2025-09-09 07:16:22,24.4,66.5
2025-09-09 07:16:24,24.3,66.4
2025-09-09 07:16:26,24.4,66.5
2025-09-09 07:16:28,24.3,66.3
2025-09-09 07:16:31,24.3,66.6
2025-09-09 07:16:33,24.3,66.9
2025-09-09 07:16:35,24.3,66.5
2025-09-09 07:16:37,24.3,66.8
2025-09-09 07:16:40,24.3,66.3
2025-09-09 07:16:42,24.3,66.6
2025-09-09 07:16:44,24.4,66.8
2025-09-09 07:16:46,24.3,66.9
2025-09-09 07:16:49,24.3,66.8
2025-09-09 07:16:51,24.3,66.8
2025-09-09 07:16:53,24.3,66.5
2025-09-09 07:16:55,24.3,66.7
2025-09-09 07:16:58,24.4,66.4
2025-09-09 07:17:00,24.4,66.5
2025-09-09 07:17:02,24.3,66.7
2025-09-09 07:17:04,24.3,67.0
2025-09-09 07:17:07,24.3,66.2
2025-09-09 07:17:09,24.3,66.5
2025-09-09 07:17:11,24.3,67.0
2025-09-09 07:17:13,24.3,66.6
2025-09-09 07:17:16,24.3,66.7
2025-09-09 07:17:18,24.3,66.4
2025-09-09 07:17:20,24.3,66.8
2025-09-09 07:17:22,24.3,66.6
2025-09-09 07:17:25,24.3,66.8
2025-09-09 07:17:27,24.3,66.2
2025-09-09 07:17:29,24.3,66.7
2025-09-09 07:17:31,24.4,66.3
2025-09-09 07:17:34,24.3,66.6
2025-09-09 07:17:36,24.3,68.1
2025-09-09 07:17:38,24.3,66.8
2025-09-09 07:17:40,24.3,66.6
2025-09-09 07:17:43,24.3,65.4
2025-09-09 07:17:45,24.3,66.7
2025-09-09 07:17:47,24.3,66.8
2025-09-09 07:17:49,24.3,66.3
2025-09-09 07:17:52,24.3,66.6
2025-09-09 07:17:54,24.2,66.4
2025-09-09 07:17:56,24.3,66.3
2025-09-09 07:17:58,24.3,66.5
2025-09-09 07:18:01,24.3,66.4
2025-09-09 07:18:03,24.2,67.0
2025-09-09 07:18:05,24.3,66.1
2025-09-09 07:18:07,24.4,66.9
2025-09-09 07:18:10,24.3,67.1
2025-09-09 07:18:12,24.2,66.8
2025-09-09 07:18:14,24.3,67.5
2025-09-09 07:18:16,24.4,66.9
2025-09-09 07:18:19,24.3,67.1
2025-09-09 07:18:21,24.3,66.8
2025-09-09 07:18:23,24.3,66.8
2025-09-09 07:18:25,24.3,66.7
2025-09-09 07:18:28,24.3,67.3
2025-09-09 07:18:30,24.3,66.6
2025-09-09 07:18:32,24.3,66.6
2025-09-09 07:18:34,24.3,66.8
2025-09-09 07:18:37,24.3,66.7
2025-09-09 07:18:39,24.3,66.5
2025-09-09 07:18:41,24.3,66.6
2025-09-09 07:18:43,24.3,66.6
2025-09-09 07:18:46,24.2,66.6
2025-09-09 07:18:48,24.3,66.6
2025-09-09 07:18:50,24.3,66.6
2025-09-09 07:18:52,24.3,66.7
2025-09-09 07:18:55,24.3,66.6
2025-09-09 07:18:57,24.3,66.6
2025-09-09 07:18:59,24.3,66.8
2025-09-09 07:19:01,24.3,66.9
2025-09-09 07:19:04,24.3,66.5
2025-09-09 07:19:06,24.3,66.8
2025-09-09 07:19:08,24.3,66.9
2025-09-09 07:19:10,24.3,66.8
2025-09-09 07:19:13,24.3,66.4
2025-09-09 07:19:15,24.3,66.6
2025-09-09 07:19:17,24.3,67.0
2025-09-09 07:19:19,24.2,67.0
2025-09-09 07:19:22,24.3,67.3
2025-09-09 07:19:24,24.3,67.2
2025-09-09 07:19:26,24.3,66.7
2025-09-09 07:19:28,24.3,66.9
2025-09-09 07:19:31,24.3,66.9
2025-09-09 07:19:33,24.3,66.8
2025-09-09 07:19:35,24.3,66.6
2025-09-09 07:19:37,24.3,66.9
2025-09-09 07:19:40,24.3,66.4
2025-09-09 07:19:42,24.3,66.5
2025-09-09 07:19:44,24.3,66.7
2025-09-09 07:19:46,24.3,66.5
2025-09-09 07:19:49,24.3,66.7
2025-09-09 07:19:51,24.3,66.8
2025-09-09 07:19:53,24.3,66.9
2025-09-09 07:19:55,24.3,66.4
2025-09-09 07:19:58,24.3,66.4
2025-09-09 07:20:00,24.3,66.9
2025-09-09 07:20:02,24.4,66.7
2025-09-09 07:20:04,24.3,66.5
2025-09-09 07:20:07,24.3,66.8
2025-09-09 07:20:09,24.3,66.6
2025-09-09 07:20:11,24.3,66.7
2025-09-09 07:20:13,24.3,66.7
2025-09-09 07:20:16,24.3,66.3
2025-09-09 07:20:18,24.3,66.8
2025-09-09 07:20:20,24.3,66.5
2025-09-09 07:20:22,24.3,66.5
2025-09-09 07:20:25,24.2,66.6
2025-09-09 07:20:27,24.3,66.4
2025-09-09 07:20:29,24.3,66.7
2025-09-09 07:20:32,24.3,66.6
2025-09-09 07:20:34,24.3,66.8
2025-09-09 07:20:36,24.3,66.9
2025-09-09 07:20:38,24.3,66.8
2025-09-09 07:20:41,24.3,67.1
2025-09-09 07:20:43,24.4,66.5
2025-09-09 07:20:45,24.3,66.4
2025-09-09 07:20:47,24.3,66.5
2025-09-09 07:20:50,24.3,66.9
2025-09-09 07:20:52,24.2,66.6
2025-09-09 07:20:54,24.3,66.8
2025-09-09 07:20:56,24.3,66.5
2025-09-09 07:20:59,24.3,66.6
2025-09-09 07:21:01,24.3,66.8
2025-09-09 07:21:03,24.3,66.3
2025-09-09 07:21:05,24.3,66.4
2025-09-09 07:21:08,24.3,67.2
2025-09-09 07:21:10,24.3,66.7
2025-09-09 07:21:12,24.3,66.6
2025-09-09 07:21:14,24.3,66.2
2025-09-09 07:21:17,24.3,66.5
2025-09-09 07:21:19,24.3,66.4
2025-09-09 07:21:21,24.3,66.5
2025-09-09 07:21:23,24.3,66.2
2025-09-09 07:21:26,24.3,66.8
2025-09-09 07:21:28,24.3,66.7
2025-09-09 07:21:30,24.3,66.7
2025-09-09 07:21:32,24.3,66.4
2025-09-09 07:21:35,24.2,66.5
2025-09-09 07:21:37,24.3,66.7
2025-09-09 07:21:39,24.2,66.3
2025-09-09 07:21:41,24.2,66.8
2025-09-09 07:21:44,24.4,66.7
2025-09-09 07:21:46,24.2,66.0
2025-09-09 07:21:48,24.3,67.0
2025-09-09 07:21:50,24.3,66.6
2025-09-09 07:21:53,24.3,66.7
2025-09-09 07:21:55,24.2,66.3
2025-09-09 07:21:57,24.4,66.8
2025-09-09 07:21:59,24.2,67.0
2025-09-09 07:22:02,24.3,66.9
2025-09-09 07:22:04,24.2,67.0
2025-09-09 07:22:06,24.2,67.0
2025-09-09 07:22:08,24.3,66.8
2025-09-09 07:22:11,24.3,66.8
2025-09-09 07:22:13,24.3,66.1
2025-09-09 07:22:15,24.3,66.3
2025-09-09 07:22:17,24.3,66.8
2025-09-09 07:22:20,24.3,66.7
2025-09-09 07:22:22,24.3,67.0
2025-09-09 07:22:24,24.3,66.5
2025-09-09 07:22:26,24.3,66.8
2025-09-09 07:22:29,24.3,66.8
2025-09-09 07:22:31,24.2,66.8
2025-09-09 07:22:33,24.2,67.4
2025-09-09 07:22:35,24.2,66.3
2025-09-09 07:22:38,24.2,67.2
2025-09-09 07:22:40,24.2,66.5
2025-09-09 07:22:42,24.3,66.5
2025-09-09 07:22:44,24.2,66.8
2025-09-09 07:22:47,24.2,66.8
2025-09-09 07:22:49,24.3,67.0
2025-09-09 07:22:51,24.3,67.3
2025-09-09 07:22:53,24.2,66.3
2025-09-09 07:22:56,24.2,66.9
2025-09-09 07:22:58,24.3,66.7
2025-09-09 07:23:00,24.3,66.7
2025-09-09 07:23:02,24.3,66.8
2025-09-09 07:23:05,24.2,67.2
2025-09-09 07:23:07,24.2,66.7
2025-09-09 07:23:09,24.3,66.9
2025-09-09 07:23:11,24.2,67.2
2025-09-09 07:23:14,24.2,67.1
2025-09-09 07:23:16,24.2,66.8
2025-09-09 07:23:18,24.2,66.6
2025-09-09 07:23:20,24.2,66.8
2025-09-09 07:23:23,24.3,66.8
2025-09-09 07:23:25,24.3,66.8
2025-09-09 07:23:27,24.3,67.1
2025-09-09 07:23:29,24.2,66.8
2025-09-09 07:23:32,24.2,66.7
2025-09-09 07:23:34,24.2,66.9
2025-09-09 07:23:36,24.2,66.8
2025-09-09 07:23:38,24.3,67.0
2025-09-09 07:23:41,24.2,66.9
2025-09-09 07:23:43,24.3,67.0
2025-09-09 07:23:45,24.2,66.7
2025-09-09 07:23:47,24.3,66.6
2025-09-09 07:23:50,24.2,66.8
2025-09-09 07:23:52,24.2,67.1
2025-09-09 07:23:54,24.2,66.9
2025-09-09 07:23:56,24.2,66.9
2025-09-09 07:23:59,24.2,66.5
2025-09-09 07:24:01,24.2,66.6
2025-09-09 07:24:03,24.2,67.0
2025-09-09 07:24:05,24.3,67.0
2025-09-09 07:24:08,24.2,66.8
2025-09-09 07:24:10,24.3,66.2
2025-09-09 07:24:12,24.3,67.0
2025-09-09 07:24:14,24.2,66.9
2025-09-09 07:24:17,24.2,66.8
2025-09-09 07:24:19,24.2,66.9
2025-09-09 07:24:21,24.1,66.8
2025-09-09 07:24:23,24.2,66.7
2025-09-09 07:24:26,24.2,67.4
2025-09-09 07:24:28,24.2,66.9
2025-09-09 07:24:30,24.2,66.8
2025-09-09 07:24:32,24.2,66.9
2025-09-09 07:24:35,24.3,66.9
2025-09-09 07:24:37,24.2,67.2
2025-09-09 07:24:39,24.2,67.1
2025-09-09 07:24:41,24.2,66.7
2025-09-09 07:24:44,24.1,66.8
2025-09-09 07:24:46,24.1,66.8
2025-09-09 07:24:48,24.2,66.8
2025-09-09 07:24:50,24.3,67.2
2025-09-09 07:24:53,24.1,66.7
2025-09-09 07:24:55,24.2,67.0
2025-09-09 07:24:57,24.2,67.1
2025-09-09 07:24:59,24.1,66.9
2025-09-09 07:25:02,24.2,66.8
2025-09-09 07:25:04,24.3,67.0
2025-09-09 07:25:06,24.3,66.8
2025-09-09 07:25:08,24.2,67.1
2025-09-09 07:25:11,24.2,66.6
2025-09-09 07:25:13,24.2,67.7
2025-09-09 07:25:15,24.2,66.9
2025-09-09 07:25:17,24.2,67.1
2025-09-09 07:25:20,24.2,66.8
2025-09-09 07:25:22,24.1,67.7
2025-09-09 07:25:24,24.1,67.5
2025-09-09 07:25:26,24.2,67.3
2025-09-09 07:25:29,24.2,66.2
2025-09-09 07:25:31,24.1,66.8
2025-09-09 07:25:33,24.1,66.8
2025-09-09 07:25:35,24.2,66.9
2025-09-09 07:25:38,24.2,67.0
2025-09-09 07:25:40,24.1,67.1
2025-09-09 07:25:42,24.2,67.0
2025-09-09 07:25:44,24.1,67.2
2025-09-09 07:25:47,24.2,66.8
2025-09-09 07:25:49,24.1,66.8
2025-09-09 07:25:51,24.2,66.9
2025-09-09 07:25:53,24.1,67.3
2025-09-09 07:25:56,24.2,67.3
2025-09-09 07:25:58,24.1,67.0
2025-09-09 07:26:00,24.2,67.1
2025-09-09 07:26:02,24.2,67.3
2025-09-09 07:26:05,24.1,67.6
2025-09-09 07:26:07,24.2,67.0
2025-09-09 07:26:09,24.1,66.8
2025-09-09 07:26:12,24.2,66.9
2025-09-09 07:26:14,24.1,67.2
2025-09-09 07:26:16,24.1,66.9
2025-09-09 07:26:18,24.2,67.0
2025-09-09 07:26:21,24.1,67.1
2025-09-09 07:26:23,24.1,67.6
2025-09-09 07:26:25,24.1,66.9
2025-09-09 07:26:27,24.1,67.0
2025-09-09 07:26:30,24.2,67.0
2025-09-09 07:26:32,24.2,67.3
2025-09-09 07:26:34,24.2,67.2
2025-09-09 07:26:36,24.1,67.3
2025-09-09 07:26:39,24.1,66.9
2025-09-09 07:26:41,24.1,66.8
2025-09-09 07:26:43,24.1,67.4
2025-09-09 07:26:45,24.1,67.5
2025-09-09 07:26:48,24.0,67.2
2025-09-09 07:26:50,24.1,67.1
2025-09-09 07:26:52,24.1,67.2
2025-09-09 07:26:54,24.1,67.8
2025-09-09 07:26:57,24.2,67.2
2025-09-09 07:26:59,24.1,67.4
2025-09-09 07:27:01,24.1,67.7
2025-09-09 07:27:03,24.1,67.5
2025-09-09 07:27:06,24.1,67.3
2025-09-09 07:27:08,24.1,67.8
2025-09-09 07:27:10,24.1,67.1
2025-09-09 07:27:12,24.1,67.3
2025-09-09 07:27:15,24.1,67.1
2025-09-09 07:27:17,24.1,67.4
2025-09-09 07:27:19,24.1,67.0
2025-09-09 07:27:21,24.1,67.4
2025-09-09 07:27:24,24.1,68.2
2025-09-09 07:27:26,24.1,67.5
2025-09-09 07:27:28,24.1,67.2
2025-09-09 07:27:30,24.1,66.5
2025-09-09 07:27:33,24.2,67.6
2025-09-09 07:27:35,24.1,67.7
2025-09-09 07:27:37,24.1,67.7
2025-09-09 07:27:39,24.1,67.5
2025-09-09 07:27:42,24.1,67.5
2025-09-09 07:27:44,24.0,68.2
2025-09-09 07:27:46,24.2,67.1
2025-09-09 07:27:48,24.1,67.8
2025-09-09 07:27:51,24.1,67.4
2025-09-09 07:27:53,24.2,67.4
2025-09-09 07:27:55,24.1,67.3
2025-09-09 07:27:57,24.0,67.4
2025-09-09 07:28:00,24.1,67.4
2025-09-09 07:28:02,24.1,67.3
2025-09-09 07:28:04,24.1,67.9
2025-09-09 07:28:06,24.1,67.9
2025-09-09 07:28:09,24.1,67.5
2025-09-09 07:28:11,24.1,67.8
2025-09-09 07:28:13,24.1,67.5
2025-09-09 07:28:15,24.1,67.6
2025-09-09 07:28:18,24.1,67.5
2025-09-09 07:28:20,24.1,67.5
2025-09-09 07:28:22,24.1,67.6
2025-09-09 07:28:24,24.1,67.6
2025-09-09 07:28:27,24.2,67.6
2025-09-09 07:28:29,24.0,68.5
2025-09-09 07:28:31,24.1,68.0
2025-09-09 07:28:33,24.1,67.9
2025-09-09 07:28:36,24.1,67.6
2025-09-09 07:28:38,24.2,67.4
2025-09-09 07:28:40,24.1,67.7
2025-09-09 07:28:42,24.1,68.0
2025-09-09 07:28:45,24.1,67.5
2025-09-09 07:28:47,24.1,67.7
2025-09-09 07:28:49,24.0,67.7
2025-09-09 07:28:51,24.1,67.5
2025-09-09 07:28:54,24.0,67.4
2025-09-09 07:28:56,24.1,67.5
2025-09-09 07:28:58,24.2,67.6
2025-09-09 07:29:00,24.2,68.1
2025-09-09 07:29:03,24.1,67.5
2025-09-09 07:29:05,24.1,68.0
2025-09-09 07:29:07,24.1,67.8
2025-09-09 07:29:09,24.1,67.8
2025-09-09 07:29:12,24.1,67.3
2025-09-09 07:29:14,24.1,67.5
2025-09-09 07:29:16,24.1,67.4
2025-09-09 07:29:18,24.2,67.8
2025-09-09 07:29:21,24.2,67.8
2025-09-09 07:29:23,24.2,67.7
2025-09-09 07:29:25,24.1,67.6
2025-09-09 07:29:27,24.2,67.4
2025-09-09 07:29:30,24.1,67.5
2025-09-09 07:29:32,24.1,67.3
2025-09-09 07:29:34,24.1,67.1
2025-09-09 07:29:36,24.1,67.5
2025-09-09 07:29:39,24.1,67.3
2025-09-09 07:29:41,24.1,67.3
2025-09-09 07:29:43,24.1,66.3
2025-09-09 07:29:45,24.1,67.6
2025-09-09 07:29:48,24.0,67.5
2025-09-09 07:29:50,24.1,67.4
2025-09-09 07:29:52,24.1,67.8
2025-09-09 07:29:54,24.1,67.4
2025-09-09 07:29:57,24.1,67.5
2025-09-09 07:29:59,24.1,67.7
2025-09-09 07:30:01,24.1,67.3
2025-09-09 07:30:03,24.1,67.3
2025-09-09 07:30:06,24.1,68.0
2025-09-09 07:30:08,24.1,67.5
2025-09-09 07:30:10,24.1,67.9
2025-09-09 07:30:12,24.1,67.4
2025-09-09 07:30:15,24.2,67.7
2025-09-09 07:30:17,24.1,67.4
2025-09-09 07:30:19,24.1,67.2
2025-09-09 07:30:21,24.1,67.7
2025-09-09 07:30:24,24.1,67.5
2025-09-09 07:30:26,24.1,67.7
2025-09-09 07:30:28,24.1,67.4
2025-09-09 07:30:30,24.1,67.6
2025-09-09 07:30:33,24.1,67.9
2025-09-09 07:30:35,24.1,67.6
2025-09-09 07:30:37,24.1,68.4
2025-09-09 07:30:39,24.1,67.9
2025-09-09 07:30:42,24.1,67.5
2025-09-09 07:30:44,24.1,67.8
2025-09-09 07:30:46,24.0,67.8
2025-09-09 07:30:48,24.1,67.3
2025-09-09 07:30:51,24.1,67.8
2025-09-09 07:30:53,24.1,67.5
2025-09-09 07:30:55,24.1,67.6
2025-09-09 07:30:57,24.0,67.8
2025-09-09 07:31:00,24.1,67.6
2025-09-09 07:31:02,24.1,67.6
2025-09-09 07:31:04,24.1,67.7
2025-09-09 07:31:06,24.1,67.6
2025-09-09 07:31:09,24.2,67.8
2025-09-09 07:31:11,24.1,67.7
2025-09-09 07:31:13,24.2,67.8
2025-09-09 07:31:15,24.2,67.6
2025-09-09 07:31:18,24.1,67.8
2025-09-09 07:31:20,24.1,67.4
2025-09-09 07:31:22,24.1,67.5
2025-09-09 07:31:24,24.1,67.6
2025-09-09 07:31:27,24.1,67.3
2025-09-09 07:31:29,24.0,67.3
2025-09-09 07:31:31,24.0,67.3
2025-09-09 07:31:33,24.1,68.2
2025-09-09 07:31:36,24.2,67.9
2025-09-09 07:31:38,24.1,67.4
2025-09-09 07:31:40,24.1,67.2
2025-09-09 07:31:43,24.1,67.7
2025-09-09 07:31:45,24.2,67.5
2025-09-09 07:31:47,24.2,67.8
2025-09-09 07:31:49,24.1,67.8
2025-09-09 07:31:52,24.1,67.5
2025-09-09 07:31:54,24.1,67.8
2025-09-09 07:31:56,24.1,67.7
2025-09-09 07:31:58,24.1,67.8
2025-09-09 07:32:01,24.1,67.5
2025-09-09 07:32:03,24.1,67.9
2025-09-09 07:32:05,24.1,67.4
2025-09-09 07:32:07,24.1,67.6
2025-09-09 07:32:10,24.1,67.7
2025-09-09 07:32:12,24.1,67.6
2025-09-09 07:32:14,24.2,67.5
2025-09-09 07:32:16,24.1,67.5
2025-09-09 07:32:19,24.1,68.0
2025-09-09 07:32:21,24.1,67.8
2025-09-09 07:32:23,24.1,68.0
2025-09-09 07:32:25,24.0,67.7
2025-09-09 07:32:28,24.1,67.1
2025-09-09 07:32:30,24.1,67.8
2025-09-09 07:32:32,24.1,67.5
2025-09-09 07:32:34,24.1,67.5
2025-09-09 07:32:37,24.1,67.7
2025-09-09 07:32:39,24.1,67.7
2025-09-09 07:32:41,24.1,67.8
2025-09-09 07:32:43,24.1,67.8
2025-09-09 07:32:46,24.1,67.5
2025-09-09 07:32:48,24.1,67.7
2025-09-09 07:32:50,24.1,67.7
2025-09-09 07:32:52,24.1,67.2
2025-09-09 07:32:55,24.1,67.3
2025-09-09 07:32:57,24.1,67.5
2025-09-09 07:32:59,24.1,67.6
2025-09-09 07:33:01,24.2,67.8
2025-09-09 07:33:04,24.1,67.0
2025-09-09 07:33:06,24.0,67.6
2025-09-09 07:33:08,24.1,68.0
2025-09-09 07:33:10,24.1,67.6
2025-09-09 07:33:13,24.1,67.7
2025-09-09 07:33:15,24.1,68.1
2025-09-09 07:33:17,24.1,68.2
2025-09-09 07:33:19,24.1,67.7
2025-09-09 07:33:22,24.1,67.8
2025-09-09 07:33:24,24.1,68.3
2025-09-09 07:33:26,24.1,67.7
2025-09-09 07:33:28,24.1,68.0
2025-09-09 07:33:31,24.1,68.3
2025-09-09 07:33:33,24.0,68.5
2025-09-09 07:33:35,24.0,67.5
2025-09-09 07:33:37,24.0,68.2
2025-09-09 07:33:40,24.1,68.7
2025-09-09 07:33:42,24.1,68.1
2025-09-09 07:33:44,24.0,67.3
